V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
-0.556912934413884,1.36407092467501,0.248961590009257,1.72748321975292,1.07514017531341,1.75425520508479,0.552694344651701,-1.90547564925256,-0.0229856003821701,-0.592467826623693,1.01773743776972,-1.08021538951262,0.791015771196083,1.14268298524482,-0.512805317520915,0.0688087343826042,0.829720151737646,0.313089806003405,-0.0250535014140816,-0.0341805544729173,1.88005727096124,-0.727780209681285,0.28462828290137,1.18681657782352,0.145633216819479,0.568866764965066,-0.114127374027108,-0.545179631436628,1.63050459952877,-0.0850692400261166,-0.477645292696311,0.33292494477827,0.339156222525133,-0.546054030549887,0.512442715662524,-0.386430573647626,-0.124597037961908,-1.20648132340908,-0.712476999913961,0.310021998594889,0.908382033970861,0.573246665499693,0.250870567391771,-0.122487767972409,-1.03629209316864,0.0967531567606014,-0.111789738603872,1.66556551222378,1.08020371772551,1.26522433886443,-0.587949914686257,1.30821168206298,1.01977862660791,-0.583709091020855,-0.74625700748693,-0.676483532759439,-0.852231976038376,-0.209936732222235,0.410640248217486,1.09702707452659,-0.519539442837043,-0.348902857912112,2.06195912723986,-0.218163762407563,-0.907229553338407,-1.33390953613914,0.72335118515858,1.44120622675098,-0.242528376004563,-0.479460848170699,0.734303133482515,-1.77441332031889,0.370897160076084,-1.27543960942711,-0.175026529209961,1.09383231542635,-1.67379581828472,0.956571038933746,-1.01382056685684,-0.397494904604719,1.11761060581918,1.28553830885991,0.469570575252412,0.942373501522769,0.238189526595256,-0.890969550218098,0.392601920250714,1.00542899614762,1.87210670941883,-0.429887500779059,0.230411868563106,1.14644672050735,-0.25795983585154,0.0287123416352708,1.41499340479451,1.62807232750253,-0.705211819535812,0.0831500201140294,0.628153350336957,1.61231173717998
0.0331656439287329,-0.971420029237951,0.250536054681922,-0.249653292455662,-1.54429801609799,0.0796693869858143,1.6525291918493,1.02897897704123,-0.586357868496462,-0.724159846440123,0.781365261689106,0.0153684663492334,0.929762999501,-0.582267049056668,-1.2305868765539,0.00571130972395219,0.0333525247904671,0.0674995125124181,-0.0284808781881278,1.5680613510175,0.171540435778427,0.103454533329301,0.899819828236389,0.646292465129666,0.573383476275934,0.511904469873091,-0.897220153750948,-0.17693208101746,0.72093547929171,-0.896474611590126,-0.129852044751224,-0.543256209033801,0.417207538796417,0.586252875527363,-1.23487202262627,0.209781236204475,0.280112383271674,-0.494255273585111,0.636537916106773,-2.59351894730028,0.178982535381254,0.0857675656207946,-0.883176500946471,-0.773116573750719,0.282033533815819,1.85129381596926,-2.06366160814009,0.0889062500661849,-1.96985631218814,0.764675729048825,-0.167355849264262,0.29860132071724,-0.653487995795231,-0.165601543612869,-0.525757531414702,-0.507246123078016,-1.69506364404423,0.56164885324342,-1.76974268773124,-0.560956725851742,0.534515346702407,-1.20659364804465,0.822357233414839,-0.070106459063503,-1.44710512119506,-0.00808417603117636,-0.48854133271791,1.81306794369474,-0.288467566724287,1.15521160297068,-0.744683237926012,0.791365738163915,-0.290746903438469,-0.0806533108355531,-0.633103996733592,0.224347332822785,-0.723746409124866,1.77403952400344,0.603458767330347,0.183753269834256,0.20039806074345,-0.0211808288284715,-1.23620952566363,3.45464041512264,1.46829744089855,-0.478166951441837,-0.667762030368429,-1.12902923575546,-1.09734640307688,-0.371229475503903,-1.32684114282062,-1.11075059476402,-0.366191748417832,-0.674224622535929,1.31404617844821,-1.17815179296828,0.795707020607861,-0.825049998363161,-0.518738981949049,-0.116599325367441
-0.517299997726644,-1.05567817642817,-1.64034792170243,-1.7130291913172,0.22119440004282,-0.225148640818881,0.000941546055380583,-2.31671758412776,-0.610060074101973,0.153650985569203,1.04936634376564,0.240960391760089,0.83834691410069,0.00322936463025273,0.838000422927724,-0.149940537589557,-0.786078296300934,1.36395927445276,-0.781746399195745,1.39061053747842,-1.17115640796124,-0.00499688962761211,-0.805681211543197,0.666889611281808,-0.384036839379531,-1.71172221371208,0.181131596166133,-0.145638644920768,0.211361263647086,-1.80173926985958,0.2528309095301,-0.205287476490167,0.213732941845064,-1.12018631433719,0.138560777535906,-0.601663893645319,0.103332940172276,0.707209362261924,-0.373040042435946,0.609173267535554,-1.24493500744382,0.0930635265132766,-0.0484566333229334,-0.263960859578658,-2.00327560980109,-0.506790472397252,-0.458220094718644,-1.61394209912717,-0.604750503178049,0.326070868281276,1.19808980698078,-1.39088711175885,-0.884057411031717,0.955506954637847,0.0626103181670932,0.9573066760349,1.16795245494139,0.763396680691288,-0.349444948801894,-0.936987585495125,0.0463069413991342,-0.706493846908894,-0.769466287562394,0.139189917445099,0.340658217775564,-2.16262604994408,1.30750086167941,0.232361726610858,-0.390946795986147,-1.94872843575252,0.733004837307931,0.618680056260466,-1.32066504064242,-2.76122043171281,-0.0119931624643789,0.520028298894301,0.0483495967005521,0.150940082353294,1.90313270057322,0.0612548400040318,0.863406683801284,0.943529737480975,0.881542510354857,-0.536360146123536,-0.320258135709848,0.453267737136475,0.63988950958863,-0.333686082655619,-1.09083873546511,1.29917691559549,-1.79812805186762,0.813019034390786,0.170171389006536,0.572060771269958,0.2943657581338,-0.463873777859462,-0.795270053881337,-0.00234560306076724,1.90966819851519,0.853687442771456
-0.653106858134587,1.33874289053697,1.0392524488777,1.61878516571966,-0.560998830563912,-1.4080687611508,-1.10043809767731,-0.311437156983203,-1.5013405940816,-0.804202338088984,0.719293917276155,-1.27355385443079,-0.714176322421096,0.172068798950486,-0.951100235056342,0.867713863639931,1.94272193337729,-1.07786724290037,0.86104201331605,0.832754296464739,0.217520681478093,0.858337930296085,0.624347921179218,-1.53841882591562,2.09043705642078,0.0808872992466627,0.0926238371973038,-0.367696442732387,-0.129935347372016,-1.710978775235,0.224227123673862,1.28242231194109,-0.0976246766366409,-0.630644119366191,2.15883205026468,1.10848906452532,0.565212224166908,-0.76964096197047,-1.44800118394387,-0.180868184099545,1.48400517368221,-0.807547073025968,0.000635079339958936,0.723294334329071,0.182868641434639,-0.0282643400358306,-1.00895421374309,0.429793092298963,1.38356243798366,0.708084802224158,-0.961906257333835,-0.598382937146704,0.69082043615086,-0.0848715148507807,2.15425802715911,0.861083121010839,0.289359077208451,-0.245736257577235,0.17736112241261,-0.0574715067792838,-0.537544510675521,3.10121857200969,1.43764602537656,0.365142129512898,0.232896904539864,1.13155373943911,-1.55333399919604,-0.393482689776153,0.783831005767044,0.0398020254889422,0.00613162223473275,2.86955784012412,1.67345655047437,0.697364455519494,-0.95522714558767,1.74767396132847,0.656564627017525,-1.11406076797312,-0.437332394168234,1.29722629640701,-1.54219678248307,0.987765881014879,-0.631414845156023,-0.431850629171842,0.537293794685921,-0.251763542596355,0.913213456679324,-1.3709815876318,0.987246991516798,-0.0654477943282986,-0.371003470053431,0.725391904037793,-1.01048290642682,-1.21251700427897,-0.470202784362033,-1.00049345182111,0.035019964223791,1.13214570252771,-1.69414882735542,0.75636603304858
1.44214082063375,0.935003326297434,-1.86795808265078,0.148849891996047,0.137259493800916,0.414041149653221,-0.452472223236139,1.15481649903055,-0.355282701166232,0.817898795784862,0.562431330209584,-1.30903411896026,0.627091361700246,1.71642431885231,0.64735924146325,0.456789601341506,-2.09628488590347,1.39419917621468,-1.53999031537946,1.42924254375871,1.24115888376753,0.226531869569393,-0.14617181254349,0.746748535835886,-2.55336901559062,-1.17281269249803,-1.28390418627987,0.824978014670393,-0.986000863808992,-1.21035043350974,0.42271181846341,0.149962125647315,1.3195631194098,0.837782230257378,0.498723037470657,0.361386454925299,0.597706362019426,-0.189298415250184,0.27152149982352,-0.314757363590159,0.674321326325176,-0.607025005673777,-0.42808331412178,0.247952664284192,1.32793064669806,1.95187845869844,1.43741724425257,-0.182640634379867,0.896681651631628,-0.560878447913587,0.688127628812152,0.0960737760722153,-0.328872694510076,0.288721251456573,0.867283719103908,0.226812427901096,-0.447369029896613,-0.229819577829537,0.90437440192942,-1.39691053820188,0.391204092061658,0.597507853318614,0.295811095286991,-1.58495233569925,0.502265297599383,0.1198504152339,-0.174990624778079,-0.368334767767972,-2.19360195480124,1.28269804757944,2.11313841051254,0.147620722824535,-0.740282592184518,-0.257664785755409,-0.725020898817271,-0.75733869732326,-0.798529034079773,1.63757853696222,-0.192847578408013,-0.965767453908065,0.533196520996228,-0.398618033386598,-1.08438016772825,0.0181868110317921,0.770138211562184,0.719804827311034,0.562655930232832,-0.892709473438158,0.369840068772794,-0.242585530664514,-0.266426697648871,2.36225439708141,-0.143807256883714,0.126866757849969,1.16176147570403,-0.427478998249588,-0.113410178878375,-0.990613210963173,0.236341067173642,0.321798503226559
0.422040645626044,0.376606138791429,1.00798186950443,0.823820139865648,0.0706524404070344,0.771483678357454,0.206912200405075,1.02863288757117,-0.296155359120908,-2.00967525739803,-0.3293073878224,0.628042436959375,1.16177523760817,0.670871253763057,0.357193907123265,1.11818821295736,-0.423368170929817,-0.279128806353979,-0.779336153649401,0.688054190773916,-0.890809910828422,0.174526539151333,0.421459198698076,-1.55614554743441,0.137256957912787,-0.415765381120798,0.00806012595895844,0.156669235022294,-0.772634437585734,-1.10128968284238,-0.0984553516368837,0.789592520219091,0.676555351579766,-0.577870095639401,-0.443706044129221,0.0338614954060338,1.76558073032869,0.587096536239639,1.08484125130467,0.430991183373535,0.140334450022565,0.980746860998822,-0.269357456818698,1.45126332384007,0.584116686817669,0.15267170592547,-0.847900632385626,0.319220071854547,1.45504276679514,0.00908801126076992,1.5288896660405,-1.90318494853878,0.514347491622456,-1.30648871166145,0.22691292373582,-0.59943338084272,-0.0149588528600263,-0.104834464536825,-0.642220228359686,1.27437405046296,0.273356396600857,-0.485402103998632,-1.01398902987086,-0.790202457315572,-0.525004284115708,2.08008433654825,-1.33834684594357,-1.14457058714932,-0.47151046514336,1.78440104405201,0.0840534046740725,-0.942757772616021,-0.680053610278862,-0.853569796262103,0.144745591724738,1.57695110606377,0.26523810009726,-0.884457838959681,-1.19315270633609,-1.28921638530451,-1.75125810281458,1.75517439670938,-0.939039418047313,-1.19477311143544,0.601758110660456,0.306523221894546,-0.113110419910484,-0.795428371829047,0.138111907915512,0.554100362749381,-2.23877067441435,-0.592209092007985,-0.435824443395887,1.10370800061188,0.0489440435039119,-0.244274112775563,-1.47671374353745,-0.31247975206176,0.778558728748815,-0.168245960250096
-0.0972749933383682,0.0294429930927083,0.0699228829842286,0.194952137181952,-0.837620266708408,0.0160273589793577,-0.547594568014902,0.232158670587214,0.00328779827154185,0.780549816116427,-0.626514291380575,-0.473925426598948,-0.0831629503002421,-0.1041284743986,1.16947604725399,-0.966500257847946,-0.750499897488465,1.21782687576326,0.751785480585114,1.88352270273631,1.17668409698812,-0.56716762762488,-1.37658471937344,-0.170372939392438,-0.525423450535607,0.29712535144961,-0.801158000352793,-0.806230877934679,-0.0659196160346167,-0.7658617594458,1.31687367138196,-1.50021510492632,-0.494804890538377,-0.612131200295289,-0.612517010688096,-0.239670889927213,-0.294083817739022,0.345198349546991,-0.848483587488716,0.0500823481740853,0.241871656416996,-0.985474019627928,-0.582464426664402,-1.62059753302639,3.09788188864678,-3.41815800130949,-0.114026533849594,0.524257293092479,-0.232472135364467,0.825635376882693,-0.262455861674088,-1.87475131342356,4.00809838781382,1.80118933041776,0.714264208984413,-0.193748402732029,-0.56429945100541,2.14472278788545,-0.475961588018382,1.1262145276137,-0.949058188432641,-1.04334609918693,1.23781613520568,0.507831639018027,0.573202303236125,0.610501253392856,0.737269363514384,0.0505423220129512,0.712804185246207,0.965131599512305,-0.900424104726386,0.0928601986693047,-1.31873749351287,0.134308474377479,-0.487836483991562,-1.08920973323534,0.327264127535136,-1.36998457176395,1.12031660784857,1.58337056320099,-0.152511439708598,-0.31926234332891,0.818196740475077,0.12579257722371,0.184090383596391,0.0841992123090003,0.221123035437799,-0.135339721094969,-0.0928007372594374,0.515954815821287,-0.745939523036558,1.11692344684181,0.572008117236458,1.6474472640765,-0.0238378214863103,0.388622842572136,0.399217160696137,-1.15232481737367,-1.49876462653055,0.601676132012341
0.564963734119367,0.0552254895116977,0.145082677183378,1.31468631615697,-0.524995218156084,1.51347841039286,-0.073688996018611,0.264279731966235,0.301849050301879,0.790085940640718,0.738505278919881,0.69843087578373,-0.82071930718052,-0.881036102309061,-1.13733913390849,1.02172356914347,0.772017579463339,-0.377489547380994,-1.23849843312259,0.457299893709788,0.953599373144039,2.3740296031385,0.938354866233027,0.000576365561641101,1.82974384275063,-0.389980090194298,0.580262404952651,-0.101011242494172,0.266781557370639,0.0199055538415775,0.752318094883111,1.48120659320164,-0.524677128019089,-1.10605099038637,-0.714890475484327,0.130804188056782,-0.731773021538634,-1.26801299650312,0.472637147524231,0.883901801960386,1.80784946049047,-0.857109410335078,0.248799400659262,0.162291653613555,0.727010144776256,-0.938603606374837,-1.95843996363881,-1.54389150147092,-0.529583693054805,-0.625187546365365,-1.20198017329541,0.444423426491633,-0.136326231051646,0.559978890688347,-0.293397073368924,0.267281055157779,0.778380533430617,-0.364543188008433,-1.24213945645076,0.529789977636071,0.978753663403169,1.01611932980401,1.77668396750413,0.463047341544443,-0.873254435535817,-0.992730884844737,-0.591565841250286,0.546893375450413,-0.037056635840665,-1.15869639054618,-0.783024278613593,-1.0656031136065,-1.39192991485102,0.043351998813305,0.433174543740413,0.321541757919526,-0.0965652608722745,-0.511433681404414,1.70389661724918,-0.703287824557583,-0.283401371664446,-2.3864185588928,-1.71346738830797,-1.10737777802534,0.474811395303833,0.22386134141264,-0.813105749832575,0.304465461988383,0.173034513611446,-0.817286113621648,0.527159126442442,0.38965523802876,0.81464169212701,0.302313421753528,0.478557243506618,-1.32496223081397,1.63117350531791,-1.39100477381707,0.591171257950593,-1.20927599122783
-0.732979421176015,1.6544103007831,-0.333159107005426,-0.343320836128031,-0.623968970087625,-0.51292550474922,1.13077620349422,-0.818502036398505,-0.284414815481492,1.1473351852842,0.552316268549944,1.05509569056499,-0.727153554888665,0.187155338750309,-1.09035032300467,-0.461476914908425,0.287986339584704,-1.36594886954149,-0.360204184703291,0.939383466377776,-1.49847161859993,-0.267818398646792,0.331096533962869,-0.449995140108705,0.149979094887385,0.424772502835275,-0.211444513705198,1.01418441147054,-0.544284278492303,0.18113673769099,-0.500438094700361,0.0476269943036415,0.55314831330216,-0.348139123191054,1.3943595592562,0.519903101551992,1.63646224084382,-0.554174789815792,-1.08195528051193,0.249076221793215,-1.08036204402193,0.0545815486429453,1.60797304187289,-0.288881512250373,-1.02634863820502,1.28767875832752,-0.0835268882167179,0.234834797701391,0.66090504577658,0.126608810660185,-0.100735192125895,-0.0336231811409392,1.50214117877765,0.299084013203499,-0.111492626081872,0.670907843519415,-0.634092736262082,-0.181661447094953,-0.350981676953747,0.697175866997671,-1.69077916687407,-0.356268648092013,-0.699521151194641,-1.41348603633296,0.686250882604015,-1.12311515801481,-2.10909923154545,-0.645100131604362,0.660273230941991,-0.554661506057987,0.69484337811767,-0.785950550215097,1.16476291048103,0.673234178610478,0.132168927563535,-0.807353074376965,-0.952817922423197,-1.51279762565101,0.594715484885243,-1.34561126524592,1.0558822610941,-1.35797293585096,0.820696522299707,-0.148239498166908,0.94529986475756,-0.516847821101188,-0.0202458762676021,0.507498937191444,1.24812150182204,-1.94377371592728,-0.388264527875923,-1.38541735750771,0.346611698849546,-1.00096091679216,-0.734325582887766,-0.132045897292089,-1.12665050872096,-0.0358574000161333,-0.875336108686987,0.771513779999971
1.67560474162097,-1.0564913793256,-1.16240601589089,0.910055466057273,1.69103321495699,0.664267052831767,0.395416424514967,-1.38022710284824,3.30252842178296,0.325917323826208,-0.0273598579219498,1.94228290761416,-1.70670076847395,0.949077774781065,-0.0741220554499544,-1.26886035389158,-0.501486015288631,0.073907731532659,0.141971606234224,-1.47594838414002,-1.42917697553139,-0.0942641943614876,-2.05104217579543,1.32377694943235,-0.391974715599533,-0.402289916911717,2.88137606411665,-0.108772531497119,0.0945028614067251,0.61591583881368,-0.39272349144791,-0.659092616541125,0.206506905002803,-1.551619346523,-0.474009274562817,0.763809493697655,-0.405630688620555,-0.332357510023232,0.988707054625723,0.853416702549122,1.49421469364279,0.495945107183119,-0.175734972302338,-0.642338111169815,0.255060608898134,-1.50712052907182,-0.00430293412841214,-0.604621441587694,-1.24874959868208,1.42005541901031,-1.33361365109298,0.267127154581299,1.20721989429547,0.775254135324645,-1.39432479310983,-0.514637793608117,0.40026346481468,-0.69519106814504,0.21698559554507,-0.385049557822161,1.15244256169238,-1.45532446992497,1.1413672702442,-0.29940437433277,0.879280674417863,-0.128965800426964,-0.84384434564809,0.268200353568607,2.26187251780839,-3.04699832086627,1.44070021376285,0.659954331180842,-0.41638763892945,-1.1859765876112,-1.11885046081782,-0.516757364079443,0.60957023787879,-1.44614124290114,-0.266337687702462,0.486658302737656,0.64613905833135,-0.475608386664547,-1.3318914702237,2.17789667632434,-0.710495040390061,0.273279690414475,-0.357881898896599,-1.4805728937839,-0.987333308952206,-2.46597431833304,-0.0998491744384946,1.47207001129273,0.466617983323158,-0.850193898834593,0.379738579677708,-2.18810457781924,2.13104575678429,0.828426971740738,-0.00897782599921231,-1.0907332739413
